0.181773 2244.430000 25.120400 85.576400 22.502400
0.182384 2244.460000 25.096800 85.457700 22.595900
0.183014 2244.490000 25.078800 85.336400 22.691200
0.183664 2244.520000 25.058200 85.212800 22.788600
0.184336 2244.550000 25.039700 85.086500 22.882500
0.185008 2244.580000 25.025700 84.961800 22.975300
0.185680 2244.610000 24.996500 84.838600 23.084200
0.186354 2244.640000 24.972400 84.716800 23.188100
0.187028 2244.670000 24.952800 84.596200 23.289600
0.187705 2244.700000 24.937300 84.476600 23.388100
0.188383 2244.740000 24.933300 84.357900 23.471500
0.189063 2244.770000 24.916100 84.240100 23.564600
0.189744 2244.810000 24.908600 84.123000 23.651200
0.190425 2244.850000 24.895700 84.007000 23.739200
0.191103 2244.880000 24.887900 83.892400 23.822900
0.191778 2244.920000 24.874400 83.779200 23.912300
0.192462 2244.960000 24.872900 83.665200 23.984600
0.193154 2245.000000 24.866400 83.550400 24.069600
0.193853 2245.040000 24.857400 83.435100 24.155100
0.194552 2245.080000 24.843400 83.320600 24.238900
0.195247 2245.130000 24.836000 83.207000 24.319900
0.195937 2245.170000 24.828000 83.094800 24.402400
0.196517 2245.200000 24.820100 83.001400 24.465600
0.197025 2245.240000 24.819000 82.920000 24.520000
0.197491 2245.270000 24.816100 82.845600 24.568000
0.197931 2245.290000 24.811100 82.775300 24.618900
0.198362 2245.320000 24.803500 82.706500 24.673100
0.198796 2245.340000 24.794900 82.637200 24.725200
0.199244 2245.370000 24.784900 82.565400 24.782400
0.199719 2245.390000 24.777300 82.489200 24.840700
0.200234 2245.420000 24.768700 82.406300 24.905100
0.200806 2245.450000 24.759000 82.314200 24.976700
0.201432 2245.490000 24.748600 82.213000 25.054000
0.202085 2245.520000 24.737000 82.107400 25.138000
0.202758 2245.560000 24.724000 81.998500 25.222700
0.203443 2245.590000 24.704300 81.887800 25.318500
0.204131 2245.620000 24.687900 81.776700 25.413200
0.204822 2245.660000 24.673400 81.665100 25.506100
0.205478 2245.690000 24.663500 81.559600 25.591900
0.206011 2245.710000 24.646900 81.474500 25.666100
0.206478 2245.740000 24.642200 81.400000 25.724400
0.206931 2245.770000 24.638000 81.327900 25.776900
0.207381 2245.790000 24.631400 81.256200 25.834000
0.207832 2245.820000 24.627400 81.184300 25.886700
